IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,1975,YEAR,Male,18 plus years,RATE_PER_100,0.1,0,0.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,324,Guinea,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,0.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1975,YEAR,Total,18 plus years,RATE_PER_100,0.9,0.4,1.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1975,YEAR,Female,18 plus years,RATE_PER_100,1.6,0.6,3.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,624,Guinea-Bissau,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,0.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,356,India,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0.1,0.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1975,YEAR,Female,18 plus years,RATE_PER_100,17.2,10.3,25.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1975,YEAR,Male,18 plus years,RATE_PER_100,5.7,2.5,10.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1975,YEAR,Total,18 plus years,RATE_PER_100,12.9,9,17.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1975,YEAR,Male,18 plus years,RATE_PER_100,9.3,5.1,14.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1975,YEAR,Total,18 plus years,RATE_PER_100,6.9,4.2,10.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,1975,YEAR,Female,18 plus years,RATE_PER_100,5.6,2.3,10.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,116,Cambodia,1975,YEAR,Female,18 plus years,RATE_PER_100,0.4,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,226,Equatorial Guinea,1975,YEAR,Total,18 plus years,RATE_PER_100,1.3,0.5,2.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,1975,YEAR,Male,18 plus years,RATE_PER_100,6.8,3.4,11.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,1975,YEAR,Total,18 plus years,RATE_PER_100,5.1,2.7,8.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,1975,YEAR,Male,18 plus years,RATE_PER_100,2,0.7,4.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,1975,YEAR,Female,18 plus years,RATE_PER_100,20.2,11.8,30.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,1975,YEAR,Male,18 plus years,RATE_PER_100,11.9,5.9,20.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,659,Saint Kitts and Nevis,1975,YEAR,Total,18 plus years,RATE_PER_100,6.4,3.6,10.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,659,Saint Kitts and Nevis,1975,YEAR,Female,18 plus years,RATE_PER_100,9.9,5,17.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,191,Croatia,1975,YEAR,Male,18 plus years,RATE_PER_100,6.2,2.8,11.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,356,India,1975,YEAR,Female,18 plus years,RATE_PER_100,0.5,0.2,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1975,YEAR,Total,18 plus years,RATE_PER_100,11.4,7.5,16.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,352,Iceland,1975,YEAR,Female,18 plus years,RATE_PER_100,9.6,6.2,13.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,1975,YEAR,Total,18 plus years,RATE_PER_100,7.3,4.2,11.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,1975,YEAR,Female,18 plus years,RATE_PER_100,9.5,4.7,16.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,1975,YEAR,Male,18 plus years,RATE_PER_100,4.5,1.7,8.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,28,Antigua and Barbuda,1975,YEAR,Total,18 plus years,RATE_PER_100,5.6,3,9.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,1975,YEAR,Female,18 plus years,RATE_PER_100,0.8,0.3,1.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,1975,YEAR,Female,18 plus years,RATE_PER_100,0.5,0.1,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,422,Lebanon,1975,YEAR,Male,18 plus years,RATE_PER_100,6.3,2.9,11.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,1975,YEAR,Total,18 plus years,RATE_PER_100,1.3,0.6,2.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,1975,YEAR,Female,18 plus years,RATE_PER_100,2.2,0.8,4.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,1975,YEAR,Male,18 plus years,RATE_PER_100,5,2.2,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1975,YEAR,Female,18 plus years,RATE_PER_100,7.7,3.6,13.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1975,YEAR,Total,18 plus years,RATE_PER_100,0.6,0.2,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,36,Australia,1975,YEAR,Total,18 plus years,RATE_PER_100,10.5,7.9,13.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,36,Australia,1975,YEAR,Female,18 plus years,RATE_PER_100,11.2,7.6,15.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,1975,YEAR,Female,18 plus years,RATE_PER_100,7.8,4.6,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,1975,YEAR,Male,18 plus years,RATE_PER_100,6.3,3.4,10.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1975,YEAR,Female,18 plus years,RATE_PER_100,1,0.3,2.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,504,Morocco,1975,YEAR,Female,18 plus years,RATE_PER_100,9.6,4.7,16.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,492,Monaco,1975,YEAR,Total,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,1975,YEAR,Female,18 plus years,RATE_PER_100,10.6,4.9,19.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,462,Maldives,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,484,Mexico,1975,YEAR,Total,18 plus years,RATE_PER_100,9.5,6.2,13.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,484,Mexico,1975,YEAR,Male,18 plus years,RATE_PER_100,5.7,2.8,10,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,807,North Macedonia,1975,YEAR,Total,18 plus years,RATE_PER_100,9.2,5.5,14.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,1975,YEAR,Female,18 plus years,RATE_PER_100,12.4,8.2,17.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,1975,YEAR,Male,18 plus years,RATE_PER_100,8.4,5.2,12.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,1975,YEAR,Total,18 plus years,RATE_PER_100,10.1,6.3,15,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,1975,YEAR,Total,18 plus years,RATE_PER_100,5.9,3.2,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,1975,YEAR,Male,18 plus years,RATE_PER_100,3,1.2,6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,96,Brunei Darussalam,1975,YEAR,Total,18 plus years,RATE_PER_100,2.6,1.2,4.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,1975,YEAR,Female,18 plus years,RATE_PER_100,0.6,0.2,1.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,380,Italy,1975,YEAR,Female,18 plus years,RATE_PER_100,10.1,6.5,14.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,1975,YEAR,Total,18 plus years,RATE_PER_100,12.3,8.3,17.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,1975,YEAR,Male,18 plus years,RATE_PER_100,0.6,0.3,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,398,Kazakhstan,1975,YEAR,Male,18 plus years,RATE_PER_100,4.7,1.9,9.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,1975,YEAR,Total,18 plus years,RATE_PER_100,5,3.3,7.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,1975,YEAR,Male,18 plus years,RATE_PER_100,7.8,3.8,13.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,1975,YEAR,Female,18 plus years,RATE_PER_100,0.7,0.3,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,1975,YEAR,Total,18 plus years,RATE_PER_100,1.4,0.6,2.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,1975,YEAR,Total,18 plus years,RATE_PER_100,4.5,2.3,7.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,116,Cambodia,1975,YEAR,Total,18 plus years,RATE_PER_100,0.3,0.1,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,1975,YEAR,Total,18 plus years,RATE_PER_100,0.6,0.3,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,1975,YEAR,Total,18 plus years,RATE_PER_100,0.3,0.1,0.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,422,Lebanon,1975,YEAR,Total,18 plus years,RATE_PER_100,11.1,7.3,15.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,1975,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1975,YEAR,Total,18 plus years,RATE_PER_100,5.1,2.7,8.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1975,YEAR,Male,18 plus years,RATE_PER_100,2,0.7,4.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,426,Lesotho,1975,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,1975,YEAR,Total,18 plus years,RATE_PER_100,12.9,8.7,18.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,442,Luxembourg,1975,YEAR,Total,18 plus years,RATE_PER_100,7.9,5.1,11.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,1975,YEAR,Female,18 plus years,RATE_PER_100,2.5,1,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,1975,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,1975,YEAR,Female,18 plus years,RATE_PER_100,2.5,1,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,1975,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,1975,YEAR,Total,18 plus years,RATE_PER_100,28,21.3,35.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,1975,YEAR,Female,18 plus years,RATE_PER_100,34.5,24.5,45.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,1975,YEAR,Male,18 plus years,RATE_PER_100,21.6,12.7,32,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,170,Colombia,1975,YEAR,Total,18 plus years,RATE_PER_100,6.6,3.9,10.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,174,Comoros,1975,YEAR,Total,18 plus years,RATE_PER_100,1.2,0.5,2.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,174,Comoros,1975,YEAR,Female,18 plus years,RATE_PER_100,2,0.7,4.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,132,Cabo Verde,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,188,Costa Rica,1975,YEAR,Total,18 plus years,RATE_PER_100,5.2,2.9,8.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,1975,YEAR,Total,18 plus years,RATE_PER_100,13.4,8.4,19.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,1975,YEAR,Female,18 plus years,RATE_PER_100,18,10.1,27.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,492,Monaco,1975,YEAR,Male,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,1975,YEAR,Total,18 plus years,RATE_PER_100,7.5,4.1,12.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,196,Cyprus,1975,YEAR,Total,18 plus years,RATE_PER_100,5.5,3.1,8.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,1975,YEAR,Total,18 plus years,RATE_PER_100,13.8,9.5,18.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,1975,YEAR,Female,18 plus years,RATE_PER_100,17.1,10.6,24.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,1975,YEAR,Male,18 plus years,RATE_PER_100,10,5.5,16.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,450,Madagascar,1975,YEAR,Total,18 plus years,RATE_PER_100,0.5,0.2,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,450,Madagascar,1975,YEAR,Female,18 plus years,RATE_PER_100,0.9,0.2,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,450,Madagascar,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,807,North Macedonia,1975,YEAR,Female,18 plus years,RATE_PER_100,11.8,6.1,19.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,1975,YEAR,Male,18 plus years,RATE_PER_100,7.6,4.8,11.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,12,Algeria,1975,YEAR,Total,18 plus years,RATE_PER_100,6.9,3.9,10.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,818,Egypt,1975,YEAR,Total,18 plus years,RATE_PER_100,12,7.8,16.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,818,Egypt,1975,YEAR,Female,18 plus years,RATE_PER_100,17.9,10.7,26.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,1975,YEAR,Male,18 plus years,RATE_PER_100,7.5,4.3,11.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,233,Estonia,1975,YEAR,Male,18 plus years,RATE_PER_100,7.2,3.8,12.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,231,Ethiopia,1975,YEAR,Female,18 plus years,RATE_PER_100,0.8,0.2,2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,246,Finland,1975,YEAR,Male,18 plus years,RATE_PER_100,5.7,3.4,8.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,807,North Macedonia,1975,YEAR,Male,18 plus years,RATE_PER_100,6.6,2.8,12.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,499,Montenegro,1975,YEAR,Male,18 plus years,RATE_PER_100,4,1.4,8.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,458,Malaysia,1975,YEAR,Female,18 plus years,RATE_PER_100,2.2,0.9,4.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,458,Malaysia,1975,YEAR,Male,18 plus years,RATE_PER_100,0.7,0.2,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,957,Eastern Mediterranean,1975,YEAR,Female,18 plus years,RATE_PER_100,9,5.8,12.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,1975,YEAR,Total,18 plus years,RATE_PER_100,0.6,0.2,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,1975,YEAR,Female,18 plus years,RATE_PER_100,1,0.3,2.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,466,Mali,1975,YEAR,Total,18 plus years,RATE_PER_100,0.9,0.4,1.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,466,Mali,1975,YEAR,Female,18 plus years,RATE_PER_100,1.4,0.5,3.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,466,Mali,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,470,Malta,1975,YEAR,Male,18 plus years,RATE_PER_100,11.7,6.3,18.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,104,Myanmar,1975,YEAR,Female,18 plus years,RATE_PER_100,0.8,0.3,1.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,104,Myanmar,1975,YEAR,Male,18 plus years,RATE_PER_100,0.2,0.1,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,499,Montenegro,1975,YEAR,Female,18 plus years,RATE_PER_100,7.8,3.4,14.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,1975,YEAR,Total,18 plus years,RATE_PER_100,4.8,2.5,8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,250,France,1975,YEAR,Female,18 plus years,RATE_PER_100,10.7,6.3,16.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,266,Gabon,1975,YEAR,Total,18 plus years,RATE_PER_100,1.8,0.7,3.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,288,Ghana,1975,YEAR,Female,18 plus years,RATE_PER_100,2.7,1.1,5.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,288,Ghana,1975,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,508,Mozambique,1975,YEAR,Total,18 plus years,RATE_PER_100,0.7,0.2,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,478,Mauritania,1975,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,454,Malawi,1975,YEAR,Total,18 plus years,RATE_PER_100,0.7,0.2,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,558,Nicaragua,1975,YEAR,Male,18 plus years,RATE_PER_100,3.6,1.3,7.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,516,Namibia,1975,YEAR,Total,18 plus years,RATE_PER_100,3.4,1.6,6.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,562,Niger,1975,YEAR,Total,18 plus years,RATE_PER_100,0.7,0.2,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,566,Nigeria,1975,YEAR,Total,18 plus years,RATE_PER_100,0.9,0.4,1.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,578,Norway,1975,YEAR,Female,18 plus years,RATE_PER_100,9.1,6.4,12.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,520,Nauru,1975,YEAR,Total,18 plus years,RATE_PER_100,44.5,38,51.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,512,Oman,1975,YEAR,Male,18 plus years,RATE_PER_100,2.3,0.8,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,1975,YEAR,Female,18 plus years,RATE_PER_100,1.6,0.6,3.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1975,YEAR,Male,18 plus years,RATE_PER_100,3.2,1.2,6.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,1975,YEAR,Female,18 plus years,RATE_PER_100,6.3,5.1,7.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,320,Guatemala,1975,YEAR,Male,18 plus years,RATE_PER_100,2.5,0.8,5.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,1975,YEAR,Female,18 plus years,RATE_PER_100,8.1,3.7,14.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,1975,YEAR,Total,18 plus years,RATE_PER_100,3.2,1.5,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,570,Niue,1975,YEAR,Female,18 plus years,RATE_PER_100,24.4,14.3,36,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,524,Nepal,1975,YEAR,Female,18 plus years,RATE_PER_100,0.4,0.1,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,524,Nepal,1975,YEAR,Male,18 plus years,RATE_PER_100,0.1,0,0.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,512,Oman,1975,YEAR,Total,18 plus years,RATE_PER_100,5.1,2.8,8.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,1975,YEAR,Total,18 plus years,RATE_PER_100,0.4,0.2,0.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,1975,YEAR,Female,18 plus years,RATE_PER_100,0.7,0.2,1.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,356,India,1975,YEAR,Total,18 plus years,RATE_PER_100,0.3,0.2,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,372,Ireland,1975,YEAR,Total,18 plus years,RATE_PER_100,6.4,4,9.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,1975,YEAR,Total,18 plus years,RATE_PER_100,1,0.5,1.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,1975,YEAR,Total,18 plus years,RATE_PER_100,6,3.4,9.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1975,YEAR,Total,18 plus years,RATE_PER_100,6.3,3.7,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1975,YEAR,Female,18 plus years,RATE_PER_100,9.3,4.7,15.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,372,Ireland,1975,YEAR,Female,18 plus years,RATE_PER_100,6.9,3.7,11.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),1975,YEAR,Total,18 plus years,RATE_PER_100,6.5,4,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),1975,YEAR,Male,18 plus years,RATE_PER_100,2.8,1.2,5.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1975,YEAR,Male,18 plus years,RATE_PER_100,2.3,0.9,4.7,,PUBLISHED
