IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_AMR_GLASS_AWARE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,364,Iran (Islamic Republic of),2020,YEAR,WATCH,RATE_PER_100,49.4236,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,364,Iran (Islamic Republic of),2021,YEAR,WATCH,RATE_PER_100,50.5698,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2016,YEAR,WATCH,RATE_PER_100,14.798,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2017,YEAR,WATCH,RATE_PER_100,14.7065,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2018,YEAR,WATCH,RATE_PER_100,15.2621,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2019,YEAR,WATCH,RATE_PER_100,13.0195,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2020,YEAR,WATCH,RATE_PER_100,13.3491,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2021,YEAR,WATCH,RATE_PER_100,12.2896,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2016,YEAR,WATCH,RATE_PER_100,50.9632,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2017,YEAR,WATCH,RATE_PER_100,51.4726,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2018,YEAR,WATCH,RATE_PER_100,51.5577,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2019,YEAR,WATCH,RATE_PER_100,50.1166,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2020,YEAR,WATCH,RATE_PER_100,51.6096,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2021,YEAR,WATCH,RATE_PER_100,50.9611,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2017,YEAR,WATCH,RATE_PER_100,33.5547,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2018,YEAR,WATCH,RATE_PER_100,41.417,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2019,YEAR,WATCH,RATE_PER_100,37.2812,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2020,YEAR,WATCH,RATE_PER_100,46.7157,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2021,YEAR,WATCH,RATE_PER_100,42.5728,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2018,YEAR,WATCH,RATE_PER_100,15.9288,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2019,YEAR,WATCH,RATE_PER_100,41.9264,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2020,YEAR,WATCH,RATE_PER_100,37.2361,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2021,YEAR,WATCH,RATE_PER_100,39.0222,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2019,YEAR,WATCH,RATE_PER_100,18.0102,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2020,YEAR,WATCH,RATE_PER_100,21.0066,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2021,YEAR,WATCH,RATE_PER_100,22.1125,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2016,YEAR,WATCH,RATE_PER_100,28.3608,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2017,YEAR,WATCH,RATE_PER_100,28.9799,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2018,YEAR,WATCH,RATE_PER_100,30.2452,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2019,YEAR,WATCH,RATE_PER_100,31.2617,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2020,YEAR,WATCH,RATE_PER_100,31.39,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2021,YEAR,WATCH,RATE_PER_100,30.2039,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2016,YEAR,WATCH,RATE_PER_100,30.9457,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2017,YEAR,WATCH,RATE_PER_100,30.3723,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2018,YEAR,WATCH,RATE_PER_100,31.314,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2019,YEAR,WATCH,RATE_PER_100,30.6063,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2020,YEAR,WATCH,RATE_PER_100,29.6585,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2021,YEAR,WATCH,RATE_PER_100,28.1713,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2017,YEAR,WATCH,RATE_PER_100,75.5861,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2018,YEAR,WATCH,RATE_PER_100,63.246,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2019,YEAR,WATCH,RATE_PER_100,54.9891,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2020,YEAR,WATCH,RATE_PER_100,60.0572,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2021,YEAR,WATCH,RATE_PER_100,62.9484,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2017,YEAR,WATCH,RATE_PER_100,43.4358,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2018,YEAR,WATCH,RATE_PER_100,32.1128,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2019,YEAR,WATCH,RATE_PER_100,45.6257,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2020,YEAR,WATCH,RATE_PER_100,22.3778,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2021,YEAR,WATCH,RATE_PER_100,15.9802,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2016,YEAR,WATCH,RATE_PER_100,52.1116,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2017,YEAR,WATCH,RATE_PER_100,49.0619,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2018,YEAR,WATCH,RATE_PER_100,51.7548,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2019,YEAR,WATCH,RATE_PER_100,48.6354,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2020,YEAR,WATCH,RATE_PER_100,43.9973,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2021,YEAR,WATCH,RATE_PER_100,40.2407,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2016,YEAR,WATCH,RATE_PER_100,38.1426,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2017,YEAR,WATCH,RATE_PER_100,37.6863,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2018,YEAR,WATCH,RATE_PER_100,38.8575,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2019,YEAR,WATCH,RATE_PER_100,36.627,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2020,YEAR,WATCH,RATE_PER_100,49.9637,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2021,YEAR,WATCH,RATE_PER_100,53.1853,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2016,YEAR,WATCH,RATE_PER_100,16.2313,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2017,YEAR,WATCH,RATE_PER_100,15.6342,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2018,YEAR,WATCH,RATE_PER_100,15.0893,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2019,YEAR,WATCH,RATE_PER_100,15.3698,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2020,YEAR,WATCH,RATE_PER_100,15.2652,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2021,YEAR,WATCH,RATE_PER_100,14.9953,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2016,YEAR,WATCH,RATE_PER_100,67.6775,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2017,YEAR,WATCH,RATE_PER_100,67.9515,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2018,YEAR,WATCH,RATE_PER_100,74.1246,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2019,YEAR,WATCH,RATE_PER_100,55.1208,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2020,YEAR,WATCH,RATE_PER_100,47.7069,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2021,YEAR,WATCH,RATE_PER_100,54.944,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,512,Oman,2021,YEAR,WATCH,RATE_PER_100,23.8455,"Only consumption in the public sector reported, For antibiotics: only A07AA and J01 reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2019,YEAR,WATCH,RATE_PER_100,33.1745,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2020,YEAR,WATCH,RATE_PER_100,41.5863,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2021,YEAR,WATCH,RATE_PER_100,38.7711,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2016,YEAR,WATCH,RATE_PER_100,37.8568,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2017,YEAR,WATCH,RATE_PER_100,39.8349,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2018,YEAR,WATCH,RATE_PER_100,43.6915,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2019,YEAR,WATCH,RATE_PER_100,38.9762,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2020,YEAR,WATCH,RATE_PER_100,36.4111,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2021,YEAR,WATCH,RATE_PER_100,38.4391,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2016,YEAR,WATCH,RATE_PER_100,39.3804,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2017,YEAR,WATCH,RATE_PER_100,36.545,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2018,YEAR,WATCH,RATE_PER_100,36.2367,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2019,YEAR,WATCH,RATE_PER_100,37.7649,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2020,YEAR,WATCH,RATE_PER_100,37.1722,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2021,YEAR,WATCH,RATE_PER_100,37.1481,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,634,Qatar,2021,YEAR,WATCH,RATE_PER_100,29.2311,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2016,YEAR,WATCH,RATE_PER_100,42.9139,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2017,YEAR,WATCH,RATE_PER_100,44.4706,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2018,YEAR,WATCH,RATE_PER_100,45.615,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2019,YEAR,WATCH,RATE_PER_100,46.0485,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2020,YEAR,WATCH,RATE_PER_100,49.0369,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2021,YEAR,WATCH,RATE_PER_100,49.9913,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2016,YEAR,WATCH,RATE_PER_100,45.4479,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2017,YEAR,WATCH,RATE_PER_100,43.5315,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2018,YEAR,WATCH,RATE_PER_100,46.2764,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2019,YEAR,WATCH,RATE_PER_100,45.9807,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2020,YEAR,WATCH,RATE_PER_100,56.1198,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2021,YEAR,WATCH,RATE_PER_100,54.3852,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,729,Sudan,2021,YEAR,WATCH,RATE_PER_100,64.3565,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2016,YEAR,WATCH,RATE_PER_100,26.3167,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2017,YEAR,WATCH,RATE_PER_100,26.7776,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2018,YEAR,WATCH,RATE_PER_100,26.8769,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2019,YEAR,WATCH,RATE_PER_100,26.5281,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2020,YEAR,WATCH,RATE_PER_100,29.13,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2021,YEAR,WATCH,RATE_PER_100,29.7052,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2016,YEAR,WATCH,RATE_PER_100,19.8243,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2017,YEAR,WATCH,RATE_PER_100,19.5456,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2018,YEAR,WATCH,RATE_PER_100,19.3664,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2019,YEAR,WATCH,RATE_PER_100,20.7246,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2020,YEAR,WATCH,RATE_PER_100,23.2059,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2021,YEAR,WATCH,RATE_PER_100,23.7544,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2016,YEAR,WATCH,RATE_PER_100,34.6617,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2017,YEAR,WATCH,RATE_PER_100,49.3914,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2018,YEAR,WATCH,RATE_PER_100,53.9639,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2019,YEAR,WATCH,RATE_PER_100,43.5716,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2020,YEAR,WATCH,RATE_PER_100,57.039,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2021,YEAR,WATCH,RATE_PER_100,46.278,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2016,YEAR,WATCH,RATE_PER_100,14.6802,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2017,YEAR,WATCH,RATE_PER_100,12.1663,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2018,YEAR,WATCH,RATE_PER_100,14.6802,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2019,YEAR,WATCH,RATE_PER_100,12.1663,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2016,YEAR,WATCH,RATE_PER_100,23.6168,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2017,YEAR,WATCH,RATE_PER_100,24.9246,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2018,YEAR,WATCH,RATE_PER_100,23.6026,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2019,YEAR,WATCH,RATE_PER_100,22.4083,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2020,YEAR,WATCH,RATE_PER_100,25.0326,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2021,YEAR,WATCH,RATE_PER_100,32.3026,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2017,YEAR,WATCH,RATE_PER_100,5.3322,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2018,YEAR,WATCH,RATE_PER_100,28.5457,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2019,YEAR,WATCH,RATE_PER_100,38.4481,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2018,YEAR,WATCH,RATE_PER_100,17.7602,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2019,YEAR,WATCH,RATE_PER_100,15.8379,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2020,YEAR,WATCH,RATE_PER_100,24.2912,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2021,YEAR,WATCH,RATE_PER_100,27.4892,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2021,YEAR,ACCESS,RATE_PER_100,71.8918,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2020,YEAR,ACCESS,RATE_PER_100,66.7007,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2019,YEAR,ACCESS,RATE_PER_100,55.6145,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2018,YEAR,ACCESS,RATE_PER_100,72.0057,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,800,Uganda,2019,YEAR,ACCESS,RATE_PER_100,72.3386,Data is likely to overestimate consumption,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2018,YEAR,ACCESS,RATE_PER_100,65.912,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2021,YEAR,ACCESS,RATE_PER_100,63.767,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,834,United Republic of Tanzania,2017,YEAR,ACCESS,RATE_PER_100,91.9143,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2020,YEAR,ACCESS,RATE_PER_100,71.3338,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2019,YEAR,ACCESS,RATE_PER_100,74.7442,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2016,YEAR,ACCESS,RATE_PER_100,76.3168,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2017,YEAR,ACCESS,RATE_PER_100,75.0491,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,788,Tunisia,2018,YEAR,ACCESS,RATE_PER_100,74.0335,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2019,YEAR,ACCESS,RATE_PER_100,85.7767,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2017,YEAR,ACCESS,RATE_PER_100,85.7767,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2018,YEAR,ACCESS,RATE_PER_100,84.8455,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,626,Timor-Leste,2016,YEAR,ACCESS,RATE_PER_100,84.8455,"Only consumption in the public sector reported, Only consumption in the community reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2021,YEAR,ACCESS,RATE_PER_100,47.6809,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2018,YEAR,ACCESS,RATE_PER_100,41.5736,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2019,YEAR,ACCESS,RATE_PER_100,54.0286,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2020,YEAR,ACCESS,RATE_PER_100,39.9096,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2017,YEAR,ACCESS,RATE_PER_100,45.3777,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2021,YEAR,ACCESS,RATE_PER_100,67.534,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,762,Tajikistan,2016,YEAR,ACCESS,RATE_PER_100,59.9971,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2020,YEAR,ACCESS,RATE_PER_100,67.9522,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2019,YEAR,ACCESS,RATE_PER_100,70.9882,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2016,YEAR,ACCESS,RATE_PER_100,70.6222,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2017,YEAR,ACCESS,RATE_PER_100,70.0847,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,752,Sweden,2018,YEAR,ACCESS,RATE_PER_100,70.313,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2021,YEAR,ACCESS,RATE_PER_100,64.2596,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2019,YEAR,ACCESS,RATE_PER_100,62.2934,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2020,YEAR,ACCESS,RATE_PER_100,63.5396,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2018,YEAR,ACCESS,RATE_PER_100,61.3722,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2017,YEAR,ACCESS,RATE_PER_100,61.0319,,PUBLISHED
