IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_ENV_BURDEN,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,DIM_PUBLISH_STATE_CODE
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,65 to 69 years,Ischaemic heart disease,RATE_PER_100000,12.70203,8.35694,16.90748,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,60 to 64 years,Stroke,RATE_PER_100000,2.6324,1.4351,4.11221,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,60 to 64 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.60308,0.23957,1.10714,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,65 to 69 years,Stroke,RATE_PER_100000,4.32258,2.35457,6.82887,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,70 to 74 years,Stroke,RATE_PER_100000,4.57033,2.47493,7.07264,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,55 to 59 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.33652,0.13655,0.61083,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,65 to 69 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.8865,0.51239,1.36549,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,70 to 74 years,Lower respiratory infections,RATE_PER_100000,0.73045,0.50622,0.98571,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,70 to 74 years,Chronic obstructive pulmonary disease,RATE_PER_100000,1.43192,0.55902,2.6425,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,15 to 19 years,Lower respiratory infections,RATE_PER_100000,0.13649,0.09375,0.18778,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,25 to 29 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01214,0.00717,0.01835,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,25 to 29 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.01674,0.00725,0.02934,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,30 to 34 years,Stroke,RATE_PER_100000,0.06813,0.03715,0.10745,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.18819,0.12983,0.25275,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,35 to 39 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.04372,0.01859,0.0782,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,40 to 44 years,Stroke,RATE_PER_100000,0.3068,0.16911,0.47989,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,45 to 49 years,Lower respiratory infections,RATE_PER_100000,0.24125,0.16419,0.32521,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,50 to 54 years,Stroke,RATE_PER_100000,0.93467,0.50978,1.4848,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,55 to 59 years,Lower respiratory infections,RATE_PER_100000,0.31229,0.2142,0.42109,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,55 to 59 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.36631,0.21428,0.5606,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,75 to 79 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.45063,0.25739,0.69364,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,80 plus years,Lower respiratory infections,RATE_PER_100000,1.32794,0.92245,1.78635,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,80 plus years,Stroke,RATE_PER_100000,7.93986,4.33225,12.38684,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,Total years,"Trachea, bronchus, lung cancers",RATE_PER_100000,4.2327,2.50199,6.48015,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,Total years,Stroke,RATE_PER_100000,29.71335,16.17624,46.49233,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,Total years,Chronic obstructive pulmonary disease,RATE_PER_100000,8.18138,3.32768,14.8061,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,35 to 39 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01901,0.01187,0.02876,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,40 to 44 years,Lower respiratory infections,RATE_PER_100000,0.11476,0.08651,0.14866,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,55 to 59 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.24096,0.10009,0.43432,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,60 to 64 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.45058,0.26616,0.69221,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,60 to 64 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.41874,0.17183,0.76606,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,65 to 69 years,Ischaemic heart disease,RATE_PER_100000,9.69968,6.37091,12.89565,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,70 to 74 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.37981,0.22193,0.58201,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,70 to 74 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.96004,0.38781,1.77975,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,75 to 79 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.24724,0.14092,0.38247,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,75 to 79 years,Ischaemic heart disease,RATE_PER_100000,15.5198,10.15329,20.5732,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,40 to 44 years,Ischaemic heart disease,RATE_PER_100000,0.71292,0.49912,0.89615,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,45 to 49 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.12738,0.07512,0.1985,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,50 to 54 years,Ischaemic heart disease,RATE_PER_100000,2.06125,1.43,2.58815,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,55 to 59 years,Lower respiratory infections,RATE_PER_100000,0.23072,0.17045,0.30156,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,60 to 64 years,Lower respiratory infections,RATE_PER_100000,0.3225,0.23858,0.41888,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,65 to 69 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.58611,0.34498,0.91435,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,65 to 69 years,Ischaemic heart disease,RATE_PER_100000,4.65979,3.17516,5.88669,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,70 to 74 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.55738,0.32849,0.87205,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,80 plus years,Lower respiratory infections,RATE_PER_100000,1.08603,0.74722,1.46626,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,80 plus years,Ischaemic heart disease,RATE_PER_100000,31.79104,20.98884,41.65144,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Total,Total years,"Trachea, bronchus, lung cancers",RATE_PER_100000,2.45772,1.44946,3.69969,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,25 to 29 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01118,0.00642,0.01724,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,70 to 74 years,Ischaemic heart disease,RATE_PER_100000,5.32998,3.62875,6.79254,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,80 plus years,Stroke,RATE_PER_100000,4.95961,2.66988,7.40966,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,Total years,Lower respiratory infections,RATE_PER_100000,7.14417,5.36983,9.23002,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,Total years,Ischaemic heart disease,RATE_PER_100000,47.44602,32.58015,59.63696,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,Total years,Stroke,RATE_PER_100000,15.49287,8.44411,22.972,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,10 to 14 years,Lower respiratory infections,RATE_PER_100000,0.091,0.06476,0.11795,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,25 to 29 years,Lower respiratory infections,RATE_PER_100000,0.05699,0.04292,0.07285,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,30 to 34 years,Lower respiratory infections,RATE_PER_100000,0.06792,0.05128,0.08694,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,30 to 34 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01454,0.00832,0.02254,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,30 to 34 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.0231,0.01007,0.04087,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.14053,0.09785,0.18773,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,35 to 39 years,Stroke,RATE_PER_100000,0.12206,0.06699,0.19295,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,35 to 39 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.03579,0.0156,0.06347,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,40 to 44 years,Lower respiratory infections,RATE_PER_100000,0.15263,0.10659,0.20335,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,40 to 44 years,Ischaemic heart disease,RATE_PER_100000,0.46299,0.30424,0.61287,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,45 to 49 years,Ischaemic heart disease,RATE_PER_100000,0.85064,0.56016,1.13422,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,30 to 34 years,Ischaemic heart disease,RATE_PER_100000,0.1495,0.10483,0.18885,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,30 to 34 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.01401,0.00644,0.02364,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,40 to 44 years,Ischaemic heart disease,RATE_PER_100000,0.39065,0.27127,0.49059,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,45 to 49 years,Lower respiratory infections,RATE_PER_100000,0.12448,0.09364,0.16039,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,45 to 49 years,Ischaemic heart disease,RATE_PER_100000,0.75834,0.52584,0.95297,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,50 to 54 years,Lower respiratory infections,RATE_PER_100000,0.14277,0.10674,0.18443,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,55 to 59 years,Lower respiratory infections,RATE_PER_100000,0.17115,0.12807,0.22216,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,5 to 9 years,Lower respiratory infections,RATE_PER_100000,0.10257,0.07349,0.13325,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,45 to 49 years,Stroke,RATE_PER_100000,0.42087,0.23108,0.66616,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,50 to 54 years,Ischaemic heart disease,RATE_PER_100000,1.28543,0.84276,1.7089,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,65 to 69 years,Ischaemic heart disease,RATE_PER_100000,7.41531,4.87002,9.85015,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,65 to 69 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.48762,0.2103,0.88663,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,70 to 74 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.16444,0.0969,0.24891,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,70 to 74 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.63447,0.26672,1.15162,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,75 to 79 years,Lower respiratory infections,RATE_PER_100000,0.48871,0.33202,0.65989,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,75 to 79 years,Stroke,RATE_PER_100000,3.99853,2.15737,6.2782,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,65 to 69 years,Lower respiratory infections,RATE_PER_100000,0.30611,0.22388,0.39877,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,75 to 79 years,Stroke,RATE_PER_100000,2.23317,1.22083,3.30018,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,80 plus years,Lower respiratory infections,RATE_PER_100000,1.74003,1.20085,2.34202,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Female,80 plus years,Chronic obstructive pulmonary disease,RATE_PER_100000,1.52186,0.60496,2.89241,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,80 plus years,Ischaemic heart disease,RATE_PER_100000,29.59137,19.59849,38.68384,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Female,Total years,Stroke,RATE_PER_100000,22.38343,12.23542,35.11329,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,0 to 4 years,Lower respiratory infections,RATE_PER_100000,1.94844,1.40169,2.53954,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,25 to 29 years,Lower respiratory infections,RATE_PER_100000,0.11373,0.07923,0.15319,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,25 to 29 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01308,0.00782,0.01954,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,25 to 29 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.01668,0.00691,0.02954,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,30 to 34 years,Lower respiratory infections,RATE_PER_100000,0.14384,0.09888,0.19311,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.2363,0.16118,0.31968,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Male,20 to 24 years,Lower respiratory infections,RATE_PER_100000,0.04759,0.03556,0.06181,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Male,25 to 29 years,Lower respiratory infections,RATE_PER_100000,0.05164,0.03869,0.06629,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Male,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.08642,0.06523,0.11198,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Male,40 to 44 years,Lower respiratory infections,RATE_PER_100000,0.12456,0.09354,0.16155,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,35 to 39 years,Stroke,RATE_PER_100000,0.18566,0.10193,0.29027,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,40 to 44 years,Stroke,RATE_PER_100000,0.38788,0.21339,0.60325,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,45 to 49 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.12355,0.05046,0.22331,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,50 to 54 years,Lower respiratory infections,RATE_PER_100000,0.36113,0.24509,0.49016,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,60 to 64 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.79277,0.46201,1.21975,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,60 to 64 years,Ischaemic heart disease,RATE_PER_100000,7.48439,4.9529,9.92057,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,65 to 69 years,Lower respiratory infections,RATE_PER_100000,0.72262,0.48997,0.97731,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,65 to 69 years,Chronic obstructive pulmonary disease,RATE_PER_100000,1.16,0.45911,2.13191,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,70 to 74 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.69197,0.40349,1.06243,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,70 to 74 years,Ischaemic heart disease,RATE_PER_100000,14.51516,9.63744,19.08779,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,75 to 79 years,Ischaemic heart disease,RATE_PER_100000,18.83446,12.34673,25.0441,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,75 to 79 years,Chronic obstructive pulmonary disease,RATE_PER_100000,1.7715,0.69457,3.2685,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,Total years,Total,RATE_PER_100000,161.53584,116.46522,206.39288,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,143,Central Asia,2019,YEAR,Male,Total years,Ischaemic heart disease,RATE_PER_100000,108.81767,72.00059,144.4448,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,0 to 4 years,Lower respiratory infections,RATE_PER_100000,1.57494,1.13627,2.02038,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,15 to 19 years,Lower respiratory infections,RATE_PER_100000,0.04419,0.03256,0.05707,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,145,Western Asia,2019,YEAR,Total,20 to 24 years,Lower respiratory infections,RATE_PER_100000,0.04858,0.03637,0.06256,PUBLISHED
